,구분,위치(구역명),운동기구 기종명,운동기구 수량,관리번호,관리기관 
1653,한강공원(여의도지구),여의교,양팔줄당기기,1,여의도4(여의교)-1,한강사업본부
1654,한강공원(여의도지구),여의교,허리돌리기,1,여의도4(여의교)-2,한강사업본부
1655,한강공원(여의도지구),여의교,온몸근육풀기,1,여의도4(여의교)-3,한강사업본부
1656,한강공원(여의도지구),여의교,역기내리기,1,여의도4(여의교)-4,한강사업본부
1657,한강공원(여의도지구),여의교,역기올리기,1,여의도4(여의교)-5,한강사업본부
1658,한강공원(여의도지구),여의교,하체흔들기,1,여의도4(여의교)-6,한강사업본부
1659,한강공원(여의도지구),여의교,공중걷기,1,여의도4(여의교)-7,한강사업본부
1660,한강공원(여의도지구),여의교,체어풀,1,여의도4(여의교)-8,한강사업본부
1661,한강공원(여의도지구),여의교,등허리지압,1,여의도4(여의교)-9,한강사업본부
1662,한강공원(여의도지구),여의교,레그프레스,1,여의도4(여의교)-10,한강사업본부
1663,한강공원(여의도지구),여의교,마라톤기구,1,여의도4(여의교)-11,한강사업본부
1664,한강공원(여의도지구),여의교,윗몸일으켜기,1,여의도4(여의교)-12,한강사업본부
1665,한강공원(양화지구),안양천 합수부,온몸근육풀기,1,양화1(안양천 합수부)-1,한강사업본부
1666,한강공원(양화지구),안양천 합수부,허리돌리기,1,양화1(안양천 합수부)-2,한강사업본부
1667,한강공원(양화지구),안양천 합수부,윗몸일으켜기,1,양화1(안양천 합수부)-3,한강사업본부
1668,한강공원(양화지구),안양천 합수부,역기올리기,1,양화1(안양천 합수부)-4,한강사업본부
1669,한강공원(양화지구),안양천 합수부,체어풀,1,양화1(안양천 합수부)-5,한강사업본부
1670,한강공원(양화지구),안양천 합수부,공중걷기,1,양화1(안양천 합수부)-6,한강사업본부
1671,한강공원(양화지구),안양천 합수부,하체흔들기,1,양화1(안양천 합수부)-7,한강사업본부
1672,한강공원(양화지구),안양천 합수부,마라톤기구,1,양화1(안양천 합수부)-8,한강사업본부
1673,한강공원(양화지구),안양천 합수부,평행봉,1,양화1(안양천 합수부)-9,한강사업본부
1674,한강공원(양화지구),안양천 합수부,철봉,1,양화1(안양천 합수부)-10,한강사업본부
1675,한강공원(양화지구),양화대교,윗몸일으켜기,1,양화2(양화대교)-1,한강사업본부
1676,한강공원(양화지구),양화대교,윗몸일으켜기,1,양화2(양화대교)-2,한강사업본부
1677,한강공원(양화지구),양화대교,역기올리기,1,양화2(양화대교)-3,한강사업본부
1678,한강공원(양화지구),양화대교,역기올리기,1,양화2(양화대교)-4,한강사업본부
1679,한강공원(양화지구),양화대교,등허리지압,1,양화2(양화대교)-5,한강사업본부
1680,한강공원(양화지구),양화대교,온몸근육풀기,1,양화2(양화대교)-6,한강사업본부
1681,한강공원(양화지구),양화대교,상체근육풀기,1,양화2(양화대교)-7,한강사업본부
1682,한강공원(양화지구),양화대교,온몸근육풀기,1,양화2(양화대교)-8,한강사업본부
1683,한강공원(양화지구),양화대교,허리돌리기1,1,양화2(양화대교)-9,한강사업본부
1684,한강공원(양화지구),양화대교,허리돌리기2,1,양화2(양화대교)-10,한강사업본부
1685,한강공원(양화지구),양화대교,양팔줄당기기,1,양화2(양화대교)-11,한강사업본부
1686,한강공원(양화지구),양화대교,레그프레스,1,양화2(양화대교)-12,한강사업본부
1687,한강공원(양화지구),양화대교,상체근육풀기2,1,양화2(양화대교)-13,한강사업본부
1688,한강공원(양화지구),양화대교,마라톤기구,1,양화2(양화대교)-14,한강사업본부
1689,한강공원(양화지구),양화대교,하체흔들기1,1,양화2(양화대교)-15,한강사업본부
1690,한강공원(양화지구),양화대교,하체흔들기2,1,양화2(양화대교)-16,한강사업본부
1691,한강공원(양화지구),양화대교,공중걷기,1,양화2(양화대교)-17,한강사업본부
1692,한강공원(양화지구),양화대교,공중걷기,1,양화2(양화대교)-18,한강사업본부
1693,한강공원(양화지구),양화대교,철봉기구,1,양화2(양화대교)-19,한강사업본부
1694,한강공원(양화지구),양화대교,역기내리기,1,양화2(양화대교)-20,한강사업본부
1695,한강공원(양화지구),양화대교,역기(10kg),1,양화2(양화대교)-21,한강사업본부
1696,한강공원(양화지구),양화대교,역기(15kg),1,양화2(양화대교)-22,한강사업본부
1697,한강공원(양화지구),양화대교,평행봉,1,양화2(양화대교)-23,한강사업본부
1698,한강공원(양화지구),양화대교,철봉,1,양화2(양화대교)-24,한강사업본부
1699,한강공원(양화지구),양화대교,등허리펴기,1,양화2(양화대교)-25,한강사업본부
1700,한강공원(양화지구),양화대교,하체근육풀기,1,양화2(양화대교)-26,한강사업본부
1701,한강공원(망원지구),축구장,평행봉기구,1,망원1(축구장)-1,한강사업본부
1702,한강공원(망원지구),축구장,윗몸일으켜기,1,망원1(축구장)-2,한강사업본부
1703,한강공원(망원지구),축구장,양팔줄당기기,1,망원1(축구장)-3,한강사업본부
1704,한강공원(망원지구),축구장,역기내리기,1,망원1(축구장)-4,한강사업본부
1705,한강공원(망원지구),축구장,철봉,1,망원1(축구장)-5,한강사업본부
1706,한강공원(망원지구),축구장,공중걷기,1,망원1(축구장)-6,한강사업본부
1707,한강공원(망원지구),축구장,허리돌리기,1,망원1(축구장)-7,한강사업본부
1708,한강공원(망원지구),축구장,온몸근육풀기,1,망원1(축구장)-8,한강사업본부
1709,한강공원(망원지구),축구장,하체흔들기,1,망원1(축구장)-9,한강사업본부
1710,한강공원(망원지구),양화대교,철봉,1,망원2(양화대교)-1,한강사업본부
1711,한강공원(망원지구),양화대교,하체흔들기,1,망원2(양화대교)-2,한강사업본부
1712,한강공원(망원지구),양화대교,거꾸리,1,망원2(양화대교)-3,한강사업본부
1713,한강공원(망원지구),양화대교,역기올리기,1,망원2(양화대교)-4,한강사업본부
1714,한강공원(망원지구),양화대교,온몸근육풀기,1,망원2(양화대교)-5,한강사업본부
1715,한강공원(망원지구),양화대교,역기내리기,1,망원2(양화대교)-6,한강사업본부
1716,한강공원(망원지구),양화대교,허리돌리기,1,망원2(양화대교)-7,한강사업본부
1717,한강공원(망원지구),양화대교,역기10kg,1,망원2(양화대교)-8,한강사업본부
1718,한강공원(망원지구),양화대교,팔굽혀펴기,1,망원2(양화대교)-9,한강사업본부
1719,한강공원(망원지구),양화대교,역기15kg,1,망원2(양화대교)-10,한강사업본부
1720,한강공원(망원지구),양화대교,역기5kg,1,망원2(양화대교)-11,한강사업본부
1721,한강공원(망원지구),양화대교,등치기,1,망원2(양화대교)-12,한강사업본부
1722,한강공원(망원지구),양화대교,역기15kg,1,망원2(양화대교)-13,한강사업본부
1723,한강공원(망원지구),양화대교,윗몸일으켜기,1,망원2(양화대교)-14,한강사업본부
1724,한강공원(망원지구),양화대교,평행봉기구,1,망원2(양화대교)-15,한강사업본부
1725,한강공원(망원지구),양화대교,평행봉기구,1,망원2(양화대교)-16,한강사업본부
1726,한강공원(망원지구),양화대교,거꾸리,1,망원2(양화대교)-17,한강사업본부
1727,한강공원(망원지구),양화대교,등허리지압,1,망원2(양화대교)-18,한강사업본부
1728,한강공원(망원지구),양화대교,허리돌리기,1,망원2(양화대교)-19,한강사업본부
1729,한강공원(망원지구),양화대교,체어풀,1,망원2(양화대교)-20,한강사업본부
1730,한강공원(망원지구),양화대교,상체근육풀기,1,망원2(양화대교)-21,한강사업본부
1731,한강공원(망원지구),양화대교,하체근육풀기,1,망원2(양화대교)-22,한강사업본부
1732,한강공원(망원지구),양화대교,윗몸일으켜기,1,망원2(양화대교)-23,한강사업본부
1733,한강공원(망원지구),양화대교,등허리지압,1,망원2(양화대교)-24,한강사업본부
1734,한강공원(망원지구),양화대교,온몸근육풀기,1,망원2(양화대교)-25,한강사업본부
1735,한강공원(망원지구),양화대교,공중걷기,1,망원2(양화대교)-26,한강사업본부
1736,한강공원(망원지구),양화대교,역기내리기,1,망원2(양화대교)-27,한강사업본부
1737,한강공원(망원지구),양화대교,마라톤기구,1,망원2(양화대교)-28,한강사업본부
1738,한강공원(망원지구),절두산,역기10kg,1,망원3(절두산)-1,한강사업본부
1739,한강공원(망원지구),절두산,하체근육풀기,1,망원3(절두산)-2,한강사업본부
1740,한강공원(망원지구),절두산,레그프레스,1,망원3(절두산)-3,한강사업본부
1741,한강공원(망원지구),절두산,역기올리기,1,망원3(절두산)-4,한강사업본부
1742,한강공원(망원지구),중부발전소,철봉,1,망원4(중부발전소)-1,한강사업본부
1743,한강공원(망원지구),중부발전소,허리돌리기,1,망원4(중부발전소)-2,한강사업본부
1744,한강공원(망원지구),중부발전소,공중걷기,1,망원4(중부발전소)-3,한강사업본부
1745,한강공원(망원지구),중부발전소,상체근육풀기,1,망원4(중부발전소)-4,한강사업본부
1746,한강공원(망원지구),중부발전소,허리돌리기,1,망원4(중부발전소)-5,한강사업본부
1747,한강공원(망원지구),중부발전소,역기올리기,1,망원4(중부발전소)-6,한강사업본부
1748,한강공원(망원지구),중부발전소,윗몸일으켜기,1,망원4(중부발전소)-7,한강사업본부
1749,한강공원(망원지구),중부발전소,역기내리기,1,망원4(중부발전소)-8,한강사업본부
1750,한강공원(망원지구),중부발전소,팔굽혀펴기,1,망원4(중부발전소)-9,한강사업본부
1751,한강공원(망원지구),중부발전소,역기10kg,1,망원4(중부발전소)-10,한강사업본부
1752,한강공원(망원지구),중부발전소,평행봉,1,망원4(중부발전소)-11,한강사업본부
1753,한강공원(망원지구),중부발전소,레그프레스,1,망원4(중부발전소)-12,한강사업본부
1754,한강공원(망원지구),상수나들목,허리돌리기,1,망원5(상수나들목)-1,한강사업본부
1755,한강공원(망원지구),상수나들목,체어풀,1,망원5(상수나들목)-2,한강사업본부
1756,한강공원(망원지구),상수나들목,윗몸+거꾸리,1,망원5(상수나들목)-3,한강사업본부
1757,한강공원(망원지구),상수나들목,등허리지압,1,망원5(상수나들목)-4,한강사업본부
1758,한강공원(망원지구),상수나들목,공중걷기,1,망원5(상수나들목)-5,한강사업본부
1759,한강공원(망원지구),상수나들목,평행봉,1,망원5(상수나들목)-6,한강사업본부
1760,한강공원(망원지구),상수나들목,역기20,1,망원5(상수나들목)-7,한강사업본부
1761,한강공원(망원지구),상수나들목,역기10kg,1,망원5(상수나들목)-8,한강사업본부
1762,한강공원(망원지구),상수나들목,철봉,1,망원5(상수나들목)-9,한강사업본부
1763,한강공원(망원지구),상수나들목,하체흔들기,1,망원5(상수나들목)-10,한강사업본부
1764,한강공원(망원지구),현석나들목,허리돌리기,1,망원6(현석나들목)-1,한강사업본부
1765,한강공원(망원지구),현석나들목,온몸근육풀기,1,망원6(현석나들목)-2,한강사업본부
1766,한강공원(망원지구),현석나들목,등허리지압,1,망원6(현석나들목)-3,한강사업본부
1767,한강공원(망원지구),현석나들목,하체흔들기,1,망원6(현석나들목)-4,한강사업본부
1768,한강공원(망원지구),현석나들목,레그프레스,1,망원6(현석나들목)-5,한강사업본부
1769,한강공원(망원지구),마포나들목,윗몸일으켜기,1,망원7(마포나들목)-1,한강사업본부
1770,한강공원(망원지구),마포나들목,허리돌리기,1,망원7(마포나들목)-2,한강사업본부
1771,한강공원(망원지구),마포나들목,하체흔들기,1,망원7(마포나들목)-3,한강사업본부
1772,한강공원(망원지구),마포나들목,역기올리기,1,망원7(마포나들목)-4,한강사업본부
1773,한강공원(망원지구),마포나들목,공중걷기,1,망원7(마포나들목)-5,한강사업본부
1774,한강공원(망원지구),마포나들목,역기10,1,망원7(마포나들목)-6,한강사업본부
1775,한강공원(망원지구),마포대교,철봉,1,망원8(마포대교)-1,한강사업본부
1776,한강공원(망원지구),마포대교,역기올리기,1,망원8(마포대교)-2,한강사업본부
1777,한강공원(망원지구),마포대교,역기내리기,1,망원8(마포대교)-3,한강사업본부
1778,한강공원(망원지구),마포대교,허리돌리기,1,망원8(마포대교)-4,한강사업본부
